page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
http://www.politifact.com/truth-o-meter/statements/2017/mar/01/thomas-perez/taxes-wealthy-pay-obamacare-dncs-perez-overshoots/	"""The primary financing mechanism of the Affordable Care Act is a tax on wealthy people."" "	half-true	['Health Care', 'Taxes']			2017/03/01
http://www.politifact.com/global-news/statements/2017/mar/01/boris-johnson/yes-global-poverty-fell-dramatically-after-1990/	"Global poverty is down to ""less than 10% today from 37% in 1990."""	mostly true	['Poverty']			2017/03/01
http://www.politifact.com/texas/statements/2017/mar/01/greg-abbott/greg-abbott-falsely-says-travis-county-not-enforci/	Says Travis County’s sheriff refuses to enforce 8 USC 1373.	false	['Crime', 'Criminal Justice', 'Immigration']			2017/03/01
http://www.politifact.com/truth-o-meter/statements/2017/mar/01/donald-trump/trump-wrongly-claims-historic-defense-increase/	"Says his budget ""calls for one of the largest increases in national defense spending in American history."""	mostly false	['Federal Budget', 'History', 'Military']			2017/03/01
http://www.politifact.com/wisconsin/statements/2017/mar/01/kathleen-vinehout/scott-walker-wants-add-485-positions-management-ca/	"Says Scott Walker is proposing to add 485 employees ""in the category of supervisor and management"" to his Department of Administration."	mostly true	['Government Efficiency', 'Labor', 'State Budget']	http://doa.wi.gov/	http://doa.wi.gov/Documents/DEBF/Budget/Biennial%20Budget/2017-19%20Executive%20Budget/17-19%20BIB%20FINAL%20revised%2002082017.pdf	2017/03/01
http://www.politifact.com/truth-o-meter/statements/2017/feb/28/donald-trump/fact-checking-donald-trumps-claim-about-soaring-ob/	"""Obamacare premiums nationwide have increased by double and triple digits."""	half-true	['Health Care']			2017/02/28
http://www.politifact.com/punditfact/statements/2017/feb/28/blog-posting/trump-did-not-give-every-working-american-612-thro/	"""Trump just gave every working, legal man, woman and child in the USA $612 each!"""	pants on fire!	['Fake news']			2017/02/28
http://www.politifact.com/north-carolina/statements/2017/feb/28/tim-moore/north-carolina-republican-leader-claims-credit-nat/	"""North Carolina's teacher income is rising faster than any other state."""	half-true	['Education', 'Job Accomplishments', 'State Budget', 'States']			2017/02/28
http://www.politifact.com/california/statements/2017/feb/28/gavin-newsom/true-campaign-trump-said-states-should-decide-lega/	"During his campaign for president, Donald Trump ""committed to honoring states' rights when it comes to marijuana legalization."""	true	"['Drugs', 'Marijuana', 'States', ""The 2018 California Governor's Race""]"			2017/02/28
http://www.politifact.com/truth-o-meter/statements/2017/feb/27/louie-gohmert/protesters-are-paid-disrupt-town-hall-meetings-goh/	"Political activists are ""being paid"" to protest members of Congress."	false	['Congress']			2017/02/27
http://www.politifact.com/pennsylvania/statements/2017/feb/27/john-eichelberger/checking-rural-pa-republicans-claim-city-students-/	"Inner-city students ""fall back and don’t succeed, whereas if there was a less intensive track, they would."""	false	['Diversity', 'Education', 'Urban']			2017/02/27
http://www.politifact.com/wisconsin/statements/2017/feb/27/restore-american-freedom-and-liberty/no-evidence-pacs-claim-tammy-baldwin-wants-require/	"Says Tammy Baldwin ""wants to require children starting at age 5 to learn about gay sex!"" "	false	['Children', 'Education', 'Gays and Lesbians', 'Government regulation', 'Sexuality']			2017/02/27
http://www.politifact.com/truth-o-meter/statements/2017/feb/26/thomas-perez/new-dnc-chair-tom-perez-says-donald-trump-wants-cu/	"Says ""Donald Trump wants to eliminate overtime pay for people."" "	mostly false	['Income', 'Workers']			2017/02/26
http://www.politifact.com/truth-o-meter/statements/2017/feb/25/donald-trump/why-donald-trumps-tweet-about-decline-national-deb/	"""The National Debt in my first month went down by $12 billion."""	mostly false	['Debt']			2017/02/25
http://www.politifact.com/punditfact/statements/2017/feb/24/blog-posting/fake-brews-starbucks-didnt-put-photos-trump-store-/	"""Starbucks just placed Trump’s photo on (the) floor so every customer (has) to step on it."""	pants on fire!	['Fake news']			2017/02/24
http://www.politifact.com/truth-o-meter/statements/2017/feb/24/thomas-perez/texas-drive-120-miles-voter-id/	"""If you're in Texas, you have got to drive 120 miles to get an ID."""	half-true	['Corrections and Updates', 'Elections', 'Legal Issues']			2017/02/24
http://www.politifact.com/pennsylvania/statements/2017/feb/24/reps-keith-rothfus-mike-kelly-and-bill-shuster/bad-math-behind-3-pa-gop-congressmens-obamacare-cl/	"""Obamacare covers 24 million fewer people than it was expected to, and the projected price tag has more than doubled at $2 trillion."""	mostly false	['Health Care']			2017/02/24
http://www.politifact.com/missouri/statements/2017/feb/24/eric-greitens/greitens-overstates-number-students-not-enrolled-p/	"""Over 200 of our 520 school districts did not have a single student in physics."""	mostly false	['Education', 'Science']			2017/02/24
http://www.politifact.com/texas/statements/2017/feb/24/greg-abbott/greg-abbott-claim-touting-midland-over-san-francis/	"""Midland, Texas, now beats the San Francisco area in the percentage of jobs created by startups."""	mostly true	['Economy', 'States']			2017/02/24
http://www.politifact.com/california/statements/2017/feb/24/kamala-harris/mostly-true-latinos-40-percent-less-likely-call-po/	"""Studies have shown Latinos are more than 40 percent less likely to call 911 when they have been a victim of a crime."""	mostly true	['Crime', 'Immigration']			2017/02/24
http://www.politifact.com/wisconsin/statements/2017/feb/24/sean-duffy/sean-duffys-base-claim-about-planned-parenthood-an/	"""Abortion providers like Planned Parenthood do little other than provide abortions."""	pants on fire!	['Abortion', 'Health Care']			2017/02/24
http://www.politifact.com/illinois/statements/2017/feb/23/richard-durbin/Durbin-right-about-geography-of-Chicago-violence/	"""You can almost pinpoint half of the gun violence deaths to two or three specific sections in the city. They are just areas of devastation, economically and otherwise."""	true	['Guns']			2017/02/23
http://www.politifact.com/texas/statements/2017/feb/23/steve-adler/steve-adler-says-authorities-43-states-turned-down/	"""Local authorities in 43 states refused to honor more than 16,000 detainer requests from ICE from October 2013 to December 2015. Only in Alaska, Delaware, Hawaii, Maine, Montana, Vermont and Wyoming did local officials honor all requests, and detainers are relatively rare in those states."""	mostly true	['Crime', 'Criminal Justice', 'Immigration', 'Legal Issues']			2017/02/23
http://www.politifact.com/punditfact/statements/2017/feb/23/blog-posting/target-did-not-stop-selling-bible-stores-despite-f/	"""Target to discontinue sale of Holy Bible."""	pants on fire!	['Fake news']			2017/02/23
http://www.politifact.com/punditfact/statements/2017/feb/23/blog-posting/tale-killer-whales-eating-japanese-whalers-fake-ne/	"""Japanese whaling crew eaten alive by killer whales, 16 dead."""	pants on fire!	['Fake news']			2017/02/23
http://www.politifact.com/wisconsin/statements/2017/feb/23/david-clarke-jr/david-clarke-says-michelle-obama-said-she-was-prou/	"Says Michelle Obama ""said she was never proud of her country til they elected her husband POTUS."""	false	['Elections', 'Patriotism']			2017/02/23
http://www.politifact.com/florida/statements/2017/feb/22/carl-bildt/former-swedish-pm-says-more-murders-florida-where-/	"There were ""50 percent more murders"" in Orlando and Orange County, Fla., last year ""than in all of Sweden."""	mostly true	['Crime']			2017/02/22
http://www.politifact.com/global-news/statements/2017/feb/22/bono/bono-each-year-school-adds-12-womans-income/	"""For every extra year a girl goes to school, her income goes up 12 percent."" "	true	['Education', 'Income', 'Women']			2017/02/22
http://www.politifact.com/punditfact/statements/2017/feb/22/blog-posting/mega-pastor-john-hagee-wants-jail-women-who-use-go/	"John Hagee calls for ""prosecuting women who say God’s name during intercourse."""	pants on fire!	['Fake news']			2017/02/22
http://www.politifact.com/missouri/statements/2017/feb/22/roy-blunt/roy-blunt-leaves-out-context-missouris-health-insu/	"""This year, 97 Missouri counties have only one insurer participating in the Obamacare exchanges. Last year, every Missouri county had at least two insurance options. In addition, most Missourians will see an increase in their premiums, with some facing an increase upward of 40 percent"""	half-true	['Health Care']			2017/02/22
http://www.politifact.com/florida/statements/2017/feb/22/rick-scott/war-florida-house-about-enterprise-florida-gov-ric/	"""When the House wants to stop Enterprise Florida ... they’re hurting our rural communities."""	mostly false	['Jobs', 'State Budget']			2017/02/22
http://www.politifact.com/wisconsin/statements/2017/feb/22/tammy-baldwin/tammy-baldwin-changes-views-how-quickly-act-suprem/	On whether the Senate should vote in a timely manner on a Supreme Court nominee.	full flop	['Legal Issues', 'Supreme Court']			2017/02/22
http://www.politifact.com/punditfact/statements/2017/feb/21/anthony-tata/how-have-sanctions-impacted-russias-economy/	"""The sanctions that we put on (Russia) for the Crimea annexation and meddling in Ukraine ... have absolutely crushed the ruble by 50 percent. And GDP from 2014 to 2016 is 50 percent down in Russia, as well."""	half-true	['Economy', 'Foreign Policy']			2017/02/21
http://www.politifact.com/punditfact/statements/2017/feb/21/blog-posting/muslims-objecting-kids-singing-national-anthem-was/	"""Muslims offended that their kids have to recite national anthem."""	mostly false	['Fake news']			2017/02/21
http://www.politifact.com/punditfact/statements/2017/feb/21/blog-posting/did-john-mccain-violate-logan-act-call-australian-/	"Says Sen. John McCain was ""caught making highly illegal phone call to foreign country."""	false	['Fake news']			2017/02/21
http://www.politifact.com/florida/statements/2017/feb/21/richard-corcoran/do-most-mass-shootings-happen-gun-free-zones/	"""Most of these mass shootings take place in (areas) where you're not allowed to have a concealed weapons permit."""	half-true	['Crime', 'Guns']			2017/02/21
http://www.politifact.com/pennsylvania/statements/2017/feb/21/wick-moorman/whats-missing-amtraks-claim-we-rely-more-ever-trai/	"""More than ever our nation and the traveling public rely on Amtrak for mobility.""  "	half-true	['Transportation']			2017/02/21
http://www.politifact.com/punditfact/statements/2017/feb/20/blog-posting/internet-resurrects-false-claim-bill-and-hillary-c/	"Says ""Hillary Clinton filed for divorce In New York courts."""	pants on fire!	['Fake news']			2017/02/20
http://www.politifact.com/truth-o-meter/statements/2017/feb/19/donald-trump/donald-trump-florida-rally-laments-attack-last-nig/	"""Look at what’s happening last night in Sweden. Sweden, who would believe this? Sweden. They took in large numbers. They’re having problems like they never thought possible."""	false	['Crime', 'Foreign Policy', 'Terrorism']			2017/02/19
http://www.politifact.com/truth-o-meter/statements/2017/feb/17/robert-menendez/sen-bob-menendez-says-immigration-raids-not-busine/	"Recent immigration raids ""are not business as usual. The raids are being done indiscriminately. They’re not focused simply on criminal aliens."""	half-true	['Homeland Security', 'Immigration']			2017/02/17
http://www.politifact.com/global-news/statements/2017/feb/17/bob-corker/are-27-million-people-trapped-modern-slavery/	"""Today, 27 million people .. are enslaved."""	mostly true	['Foreign Policy', 'Human Rights', 'Workers']			2017/02/17
http://www.politifact.com/florida/statements/2017/feb/17/rick-scott/gov-rick-scott-paints-fellow-republicans-job-kille/	"""Your politicians in Tallahassee today are saying, in your area, that they don't need any more jobs. That is exactly what Rep. Paul Renner said."""	mostly false	['Economy', 'Jobs']			2017/02/17
http://www.politifact.com/wisconsin/statements/2017/feb/17/gordon-hintz/11-people-get-22-million-wisconsins-gop-backed-man/	"""Eleven individuals who make over $30 million each got $22 million credit"" from Wisconsin's manufacturing and agriculture tax credit."	mostly true	['Agriculture', 'Income', 'Jobs', 'Taxes']			2017/02/17
http://www.politifact.com/illinois/statements/2017/feb/16/bruce-rauner/rauner-right-about-lawmakers-four-straight-pension/	The status quo led the General Assembly to reduce pension payments four straight years starting in 2005, costing billions of dollars as the delay in contributions essentially borrowed from pension funds at a very high interest rate.	true	['Pensions']			2017/02/16
